station_id, station_name, coordinate_x, coordinate_y, station_type, station_eng_name, register_date
203000413,[폐지]살구골동아아파트(마을),206023.9081,416275.3174,0,,20191105000000
203000414,동보신명아파트,205624.7365,416476.2591,0,Dongbo Shinmyeong Apartment,20191206000000
203000415,동보신명아파트,205655.7698,416486.9342,0,Dongbo Shinmyeong Apartment,20191206000000
203000416,태장중학교,205909.2436,416259.3577,100,Taejang Middle School,20191206000000
203000417,태장중학교,205931.7788,416272.7379,100,Taejang Middle School,20191206000000
203000418,[폐지]디지탈엠파이어,205348.4062,415944.8176,100,,20191105000000
203000421,망포동극동의푸른별아파트,204419.7426,415509.7341,100,Mangpo-dong Kukdong Pureunbyeol Apartment ,20191128000000
203000422,[폐지]벽산아파트,204098.0438,415185.2365,0,,20191105000000
207000271,다온중학교앞,203321.0958,471093.0465,1000,Daon Middle School ,20181203131827
207000272,흥선광장,203139.4748,471125.138,1000,Heunseon Square,20140106170857
207000274,안골,202288.0188,471159.9633,1010,Angol,20140106102756
207000275,경민대학,202311.8153,471531.3938,1110,Kyungmin University,20210401000000
207000277,(구)시민회관,202832.9782,471577.0748,1000,(Former) Community Center,20140102095121
210000154,조마루삼거리,181541.0585,443918.1305,1100,Jomaru Samgeori,20180712162801
210000155,춘의아파트,181654.1503,444285.2243,1100,Chunui Apartment ,20140103133043
210000156,춘의동차고지,181745.6529,444417.196,1000,Chunui-dong Garage,20140103133221
210000157,상동역8번출구.세이브존,178295.3848,444892.538,1000,Sangdong Station Exit 8 / Save Zone,20190411172832
210000158,은하쌍용아파트,179419.6001,444707.7408,1000,Eunha Ssangyong Apartment,20200515000000
210000160,부천터미널소풍,178510.7651,444706.0212,1000,Bucheon Terminal Sopung,20190411172904
210000162,계남고교,179624.1767,443654.7535,100,Gyenam High School ,20191030000000
210000167,포도마을,178478,444331,1000,Podo Maeul,20140103141944
206000141,장미마을,211489.9462,434658.0446,1100,Jangmi Maeul,20140124165418
206000143,매화마을2단지,212022,434600,1100,Maehwa Maeul 2-danji,20140124170112
207000278,신곡지하차도,205044,470268,1000,Singok Underpass,20140918143001
206000329,대우.롯데아파트상가,210231.6995,427467.5704,1000,Daewoo / Lotte Apartment Shopping Mall,20190319164503
206000330,미금초등학교,210232.9892,427291.0448,1000,Migum Elementary School,20190319164337
225000433,구반월입구,192554.5288,424503.2131,1100,Gubanwol,20190924000000
225000434,송정지구입구,192605.7199,423718.3941,1100,Songjeong-jigu,20190924000000
225000437,덕고개,191260.5795,426524.2174,1000,Deokgogae,20180404133223
225000438,갈치호수,191703.9604,425941.2063,1000,Galchi Lake,20190320142121
225000439,납덕골,190747.5904,426793.2529,1000,Napdeokgol,20180404133515
225000440,군포합판,195409.5734,427099.9147,100,Gunpo Plywood,20190924000000
225000442,경기외국어고등학교,196238.8705,427202.1037,100,Gyeonggi Academy of Foreign Languages,20180615100951
225000444,대원칸타빌,195465.6156,426526.9258,100,Daewon Kantaville,20180615101213
225000447,공영주차장입구,194821.203,424995.3791,1000,Public Parking Lot,20181122155337
225000448,세양전자앞,194835.4668,424978.3457,1000,Seyang Electrics,20181122155443
225000450,고랑치기근린공원,194712.358,425038.0456,1000,Gorangchigi Neighborhood Park ,20181122155643
225000453,GS홈쇼핑,195471.5055,428360.5168,100,GS Home Shopping ,20190329095332
222000799,비금리,224767,473440,1000,Bigeum-ri,20131227100833
222000889,빙그레,213351.7314,456380.9283,1000,Binggrae,20220811000000
222000083,원릉마을,225681.8382,447023.5634,1100,Wonlleung Maeul,20131223153109
222000084,구능내역.마재성지,226095.5891,446914.7413,1100,Guneungnae Station / Majae-seongji,20160624113256
222000085,구능내역.마재성지,226086.3402,446886.8216,1100,Guneungnae Station / Majae-seongji,20160624113320
222000086,원릉마을,225675.6776,447011.884,1100,Wonlleung Maeul,20131223154117
222000087,팔당수력사택,225567.9777,447231.6628,1100,Paldang Hydraulic Power Station Employee Residence,20131223102621
222000088,하봉안,225431.7625,447511.6405,1100,Habongan,20131223154416
222000089,능내리봉안마을,225365.1941,447768.5021,1100,Neungnae-ri Bongan Maeul ,20131223154938
222000090,천주교공원묘지,225095.306,447600.9976,1100,Catholic Memorial Park ,20131223155019
223000043,오산센트럴푸르지오,207174.4692,406358.1078,1100,Osan Central Prugio Apartment,20191028000000
223000047,운암주공2.3단지.운천고,206849,405911,1100,Unam Jugong Apartment 2 & 3-danji / Uncheon High School,20140728164128
223000049,롯데마트,206388,405216,1100,Lotte Mart,20140728164306
223000050,농협중앙회,206105,405228,1100,Nonghyup ,20140728164326
223000051,오산장터,206019.0226,405816.3953,1100,Osan Market,20180705151821
223000054,대우아파트,205612,406876,1100,Daewoo Apartment ,20140728164503
223000056,우미아파트,205256,407888,1000,Woomi Apartment ,20140728164544
223000057,한신대입구사거리,202001.3333,410536.3154,1000,Hanshin University Sageori,20210324000000
223000058,죽미고개.내삼미동,204622,408739,1000,Jukmi-gogae / Naesammi-dong,20140728164652
223000060,세마대,204077.3681,409882.3154,1100,Semadae,20180314091231
223000061,죽미고개.내삼미동,204632.1959,408764.7447,1000,Jukmi-gogae / Naesammi-dong,20200224000000
223000063,신동아아파트입구,203941.0314,404380.7395,1100,SinDongAh Apartment,20230309000000
223000065,[폐지]벌음동,203458,404283,0,Beoreum-dong,20221110000000
223000067,세교2지구12단지,204941.0299,405062.5308,1100,Segyo 2-jigu 12-danji,20230424000000
223000069,원동수자인아파트,207692.8856,404415.8837,1100,Won-dong Sujain Apartment,20200224000000
223000071,포스코더샵정문,205830.9585,409810.8156,1000,Posco The Sharp Apartment Main Gate,20190807143643
223000073,두곡동,203943.3764,403065.8545,0,Dugok-dong,20140728165114
223000074,탑동아파트,204238.9375,403507.5739,1000,Tap-dong Apartment,20140728165140
222001073,현대우림아파트,221087.3864,461823.8046,1000,Hyundai Woolim Apartment ,20131223103832
222001075,삭다니입구.쌍용아파트,216971.3458,466449.1774,1100,Sakdani / Ssangyong Apartment ,20191217000000
222001078,장자말,217917.6166,465348.0973,1000,Jangjamal,20211112000000
222001079,장자말,217929.1792,465370.698,1000,Jangjamal,20211112000000
222001080,어냄이삼거리,218283.3655,464215.782,1000,Eonaemi Samgeori ,20140326152959
222001081,어냄이삼거리,218300.2787,464246.2668,1100,Eonaemi Samgeori ,20140326153046
222001083,신도아파트.KT앞,212757.8372,461421.2222,1000,Sindo Apartment / KT,20210716000000
223000101,오색시장,206020.9008,405626.1136,1100,Osaek Market,20140728165905
203000135,살구골공원.영통역3번출구,206454.223,416445.7812,1000,Salgugol Park / Yeongtong Station Exit 3,20190724101859
203000137,신나무실아파트,205792.581,416728.2888,1000,Sinnamusil Apartment ,20170123092313
203000139,영통롯데아파트,205369.8069,416087.2614,1100,Yeongtong Lotte Apartment,20140304142519
203000141,우성아파트,205339.1632,416137.0076,1100,Woosung Apartment ,20140304142654
203000142,벽적골주공아파트,205476,416431,1100,Byeokjeokgol Jugong Apartment ,20140304142737
203000144,[폐지]경희대학교,207035.5022,416295.0939,0,,20210708000000
203000145,센트럴하이츠아파트,205301.1195,415801.7789,1000,Central Heights Apartment ,20191114000000
203000148,망포중학교,204954.7307,415155.0826,1100,Mangpo Middle School ,20140221112034
203000149,태장초등학교,204845,415444,1000,Taejang Elementary School ,20140207144940
205000272,남한산성입구역.법원검찰청(마을),214130.5189,438919.0311,100,Namhansanseong Station / Court & Public Prosecutor's Office,20191002000000
209000373,현대아파트,196227.9054,433764.4634,100,Hyundai Apartment,20161020174734
209000374,종합운동장북문,195286.1974,433837.6223,100,Sports Complex North Gate,20191226000000
209000375,종합운동장북문,195299.1852,433854.5566,100,Sports Complex North Gate,20191226000000
209000376,종합운동장수영장,195422.1012,433829.8765,100,Sports Complex Swimming Pool ,20191226000000
209000377,종합운동장수영장,195442.522,433843.9598,100,Sports Complex Swimming Pool ,20191226000000
209000378,종합운동장정문,195533.3592,433777.0641,100,Sports Complex Main Gate,20161020174734
209000380,공작럭키아파트,196193.7135,433270.105,100,Gongjak Lucky Apartment ,20161020174734
209000383,뉴젠스,196829.1169,433148.7925,1100,Newgens,20200317000000
209000385,안양메가벨리,197187.5326,433339.7995,100,Anyang Mega Valley,20161020174734
209000386,뷰웍스.휴비츠,196910.7077,433047.1148,1100,Vieworks. Huvitz,20221110000000
209000388,관양고등학교,196420.7177,433976.3593,100,Gwanyang High School ,20161020174734
209000390,신한은행,196161.4309,433544.3153,100,Shinhan Bank,20161020174734
209000391,신한은행,196140.9493,433554.1465,100,Shinhan Bank,20161020174734
209000392,LS어린이집,195427.4525,430034.2069,100,LS Childcare Center,20210210000000
209000394,범계역,195741.6117,431931.1597,100,Beomgye Station ,20161020174734
207000137,상직동,201104.7081,470552.0387,1000,Sangjik-dong,20160308151446
210000168,신중동역6번출구.중흥중학교,180107.2721,444832.3138,1100,Sinjungdong Station Exit 6 / Jungheung Middle School ,20180213140509
210000170,미리내마을,179702.3616,444320.891,1100,Mirinae Maeul ,20200515000000
210000171,송내고교입구,177368.5802,442981.3369,1000,Songnae High School ,20140103142313
210000173,소명사거리,181332.7247,442538.1089,1000,Somyeong Sageori,20140103142407
210000176,부흥중학교.심원고교,180352.7509,444825.3035,1100,Buheung Middle School / Shimwon High School ,20180213140555
210000179,약대사거리,180006.4547,445841.7013,1000,Yakdae Sageori ,20140103142711
210000180,샛별어린이공원,180171.4763,444961.5714,1100,Saetbyeol Children Park,20180518105350
210000182,부천고용복지플러스센터,180743.2902,444572.8265,1000,Bucheon Employment Welfare Plus Center,20161115131617
210000185,소명사거리,181395.5566,442543.0397,1100,Somyeong Sageori,20180712162844
210000187,부인초교,177625.6411,443100.0906,1000,Buin Elementary School ,20100129000000
210000188,목련마을,177629.8442,443419.8219,1000,Mongnyeon Maeul ,20140103143955
210000190,상동우체국,177887.7926,443948.805,1000,Sangdong Post Office ,20190814171833
210000192,상동역3번출구.홈플러스상동점,178066.8147,444729.0091,1010,Sangdong Station Exit 3 / Homeplus Sangdong Branch,20160909141222
205000056,태영빌라3동앞,215000.4046,438868.2304,1100,Taeyoung Villa 3-dong,20131230155649
205000058,근로자종합복지관,215754.3843,437394.6459,1000,Labor Welfare Center,20171018100019
205000060,스타타워.동방렌탈,215534.8671,436928.1209,1000,Star Tower / Dongbang Rental,20181213163052
205000062,고려당사거리,215118,436845,1100,Goryeodang Sageori,20131230164450
206000748,장안타운.건영아파트,212400.4703,429813.2291,1000,Jangan Town / Kunyoung Apartment,20150904085254
205000273,센트럴타운3단지,211534.3338,435182.7079,100,Central Town 3-danji,20161020174734
205000274,연꽃마을4단지,211779.919,435152.5713,100,Yeonkkot Maeul 4-danji,20190510101233
205000275,밀알6차빌라,214682.8029,438915.1261,100,Miral Villa 6-cha,20161020174734
205000276,은행1동.태영빌라,214691.5562,438927.8019,100,Eunhaeung 1-dong / Taeyoung Villa,20161020174734
205000277,은행1동제2공영주차장,214892.1711,438994.063,100,Eunhaeng 1-dong Public Parking Lot 2,20161020174734
204000067,태평역(마을),211214.495,437493.0056,100,Taepyeong Station ,20191220000000
222000093,현대아파트,226730.2678,459716.2174,1000,Hyundai Apartment,20141226171906
222000094,창현초등학교,226650.9372,460391.676,1000,Changhyun Elementary School ,20141226171930
222000096,이안.청구아파트,226719.9531,459920.8674,1000,Ian / Chunggu Apartment ,20200324000000
222000099,무량사,228480.1899,467983.6758,1000,Muryangsa,20131223162248
222000100,만취대,228325.9154,467668.6871,1000,Machwidae,20131223162313
222000101,수동중학교,228399.4851,467392.0081,1000,Sudong Middle School ,20131223162857
207000018,호원중앙감리교회,204323.7525,469289.1841,1000,Howon Central Methodist Church,20140422152617
207000021,가능역.성베드로병원,203925.5556,471687.0864,1000,Ganeung Station / St. Peter's Hospital,20140102141700
207000023,대원여객,203769.2325,472304.5246,1100,Daewon Transport,20140102155225
209000031,인덕원역4번출구,197850.6,433184.2453,1100,Indeogwon Station Exit 4,20230620000000
203000234,동수원세무소,206495.4552,416590.9921,0,Dongsuwon District Tax Office,20140224151458
203000236,디지털엠파이어2,204283.8636,416105.1199,1000,Digital Empire 2,20140224152455
203000237,디지털엠파이어2.송원산업,204321.2885,416293.4518,1000,Digital Empire 2 / Songwon,20140224152526
203000239,삼성전자소재연구단지,204533.8178,416671.9915,1000,Samsung Materials Research Institute ,20140224152630
203000242,원천삼성1차아파트.팩토리월드,205608.7173,418222.5808,1000,Woncheon Samsung Apartment 1-cha / Factory World,20140224152807
203000244,원천신미주아파트,205913.9185,418365.0784,1000,Woncheon Sinmiju Apartment ,20140404135818
203000247,박지성삼거리,204021.851,415046.0545,1100,Park Ji Sung Street,20171129131344
203000249,[폐지]박지성축구학교,203901.5412,415037.9118,0,Chelsea FC Soccer School Korea,20230213000000
203000250,[폐지]종자관리소,203911.6842,415063.6595,0,Seed Management Office,20230213000000
203000253,광교차고지,206930.7645,420636.5275,1000,Gwanggyo Garage,20140210155145
203000254,광교차고지,206932.3798,420645.0886,1000,Gwanggyo Garage,20140210155109
203000256,수원원일중학교.매원고등학교,204599.0516,418248.826,1000,Suwon Wonil Middle School / Maewon High School ,20140210154644
203000259,매탄위브하늘채,203682.6581,418090.5088,1000,Maetan We've Haneulchae Apartment,20140224150305
203000261,광교역.광교대학로,203805.4675,421992.5323,1100,Gwanggyo Station / Gwanggyo Daehak-ro,20200226000000
224000028,매화동,183774.1375,435167.2951,1010,Maehwa-dong,20221114000000
224000032,방죽머리,185894,433708,1000,Bangjukmeori,20140128164748
224000034,목감동,188175.7597,431478.6013,1000,Mokgam-dong,20230612000000
224000035,칠리저수지,186327.154,433495.4661,1000,Chil-ri Reservoir,20140128164853
224000037,금이사거리,185198.5748,433724.9342,1000,Geumi Sageori,20220217000000
224000039,에이스아파트,184286.1472,434177.7204,1000,ACE Apartment ,20190715092912
224000040,매화동,183746.9826,435129.9372,1010,Maehwa-dong,20220217000000
224000042,월미,184843.9907,431649.9009,1000,Wolmi ,20140129091336
224000043,무재비농원,184998,432055,1000,Wolmi,20140129091420
224000045,금이1동,185429.4061,432840.6173,1000,Geumi 1-dong,20140129091934
224000046,금이2동,185523,432295,1000,Geumi 2-dong,20140129091958
224000048,월미,184851.8855,431627.2513,1000,Wolmi ,20170217133202
224000049,물왕교,184952.3217,431491.4611,1000,Wolmi,20140901131139
224000052,능골마을,185938.0978,431005.0496,1000,Neunggol Maeul ,20170720160212
224000055,물왕주유소,184834.7335,431241.0183,1000,Murwang Gas Station ,20140129092231
222001701,윗말입구,224343.3756,471692.7812,1000,Witmal,20160707143240
222001702,윗말입구,224327.9673,471688.868,1000,Witmal,20160707143252
222001703,묵현16리,224791.6236,461763.7699,1000,Mokhyeon 16-ri,20180822143504
222001704,묵현16리,224741.9458,461715.861,1000,Mokhyeon 16-ri,20180822143755
222001705,천마산역1번출구,225159.1572,461949.9672,1000,Cheonmasan Station Exit 1,20180822143834
222001706,천마산역3번출구,224948.9397,461866.6818,1000,Cheonmasan Station Exit 3,20180822143917
222001708,천마산역3번출구,224954.6474,461851.8945,1000,Cheonmasan Station Exit 3,20180822144235
222001710,별내면사무소,210927.006,466732.3976,1100,Byeollae-myeon Office,20211221000000
222001711,공동묘지,222183.1362,455808.6693,100,Cemetery,20161020174734
222001713,정광산호아파트,217019.7723,469405.6092,100,Jeongwang Sanho Apartment,20161020174734
222001716,예봉초등학교,219554.4252,454478.8184,100,Yebong Elementary School,20180730100419
222001717,밤섬들,214979.9647,465715.434,1000,Bamseomdeul ,20190403161129
222001722,별내빙상장입구,210024.5547,463657.0209,1100,Byeollae Ice Rink,20230303000000
222001725,에코랜드수영장,211490.7177,466838.7817,1100,Eco-land Swimming Pool ,20190627092127
207000139,동명빌라,201977.8314,471144.6894,1000,Dongmyeong Villa,20160308151520
209000152,인덕원역1번출구,197979,433228,1100,Indeogwon Station Exit 1,20230620000000
206000145,매화마을2단지,212019.3511,434577.4969,1100,Maehwa Maeul 2-danji,20140124170255
206000146,매화마을사거리.주택단지,211886.3055,434583.8117,1100,Maehwa Maeul Sageori / Villa Complex ,20140124170313
206000147,장미마을.현대아파트,211631.576,434610.3929,1100,Jangmi Maeul / Hyundai Apartment,20140124170441
206000148,장미마을,211445.3964,434632.0247,1100,Jangmi Maeul,20230405000000
206000149,하오개로육교,203350.0977,432383.5886,1000,Haogae-ro Overpass,20220324000000
206000152,성남세관.시니어산업혁신센터,212540.8353,434016.9608,1100,Seongnam Tax District Office. Senior Industrial Innovation Center,20221221000000
206000155,탑마을주공8단지,211922.4184,434166.0434,1100,Tap Maeul Jugong Apartment 8-danji,20140423155417
206000157,야탑역.종합버스터미널(전면),211309.2549,434377.4854,1100,Yatap Station / Bus Terminal ,20200131000000
206000160,탑마을주공8단지,211870.0351,434184.791,1100,Tap Maeul Jugong Apartment 8-danji,20140423155509
206000161,동신빌라.하탑중학교,212181.2708,434178.8881,1100,Dongshin Villa / Hatap Middle School,20140124171422
206000165,대원빌라,213006,433847,1100,Daewon Villa,20140124172837
206000166,테크노파크.아파트동,213340.0117,433665.735,1100,Techno-park / Apartment Building,20140124172910
206000167,선경아파트,213718.4945,433725.0115,1100,Sunkyung Apartment ,20140124172929
206000168,예비군훈련장,213767.0824,433677.0523,1000,Reserve Force Training Site,20130826000000
206000170,낙생농협,209660.5691,426255.0033,1100,Naksaeng Nonghyup ,20180719121234
206000172,무지개마을.건영아파트,210201,426373,1100,Mujigae Maeul / Kunyoung Apartment,20140124173155
206000174,오리초등학교,210205.5997,426994.5645,1000,Ori Elementary School ,20190319164259
206000176,신원아파트,210203.4742,427434.6847,1100,Sinwon Apartment ,20140124173538
206000180,한솔프라자,210091.0178,428964.8413,1000,Hansol Plaza,20140124173720
206000181,정자2동행정복지센터,210087.1666,429272.1877,1100,Jeongja 2-dong Community Services Center,20171018161827
206000182,주공7단지앞,210084,429691,1000,Jugong Apartment 7-danji,20140124173809
206000184,중앙공원.샛별마을우방아파트,211107,430061,1000,Central Park / Saetbyeol Woobang Apartment ,20140124174125
205000280,모란역(공항버스),211343.82,436585.8859,1,Moran Station,20220714000000
205000282,단대오거리(마을),213892.2946,438238.8402,100,Dandae-ogeori Station,20220920000000
205000283,성남고등학교,213084.3737,436926.0526,0,Sungnam High School,20180221113506
205000285,성일고교앞,212938.6207,437087.0811,100,Sungil High School ,20161020174734
205000287,현대아파트,213246.6751,436749.7487,100,Hyundai Apartment,20161020174734
205000288,대하초교,213317.324,436534.6198,100,Daeha Elementary School ,20161020174734
205000292,영원무역,213968.5801,438028.0571,100,Youngwon Trade,20161020174734
205000293,성심교회,214472.9506,436903.1887,100,Seongsim Church,20210308000000
205000297,중원초등학교정문,214627.1439,437255.2082,100,Joongwon Elementary School Main Gate,20210308000000
205000300,상대원3동행정복지센터,214560.5853,437518.2574,100,Sangdaewon 3-dong Community Services Center,20210308000000
205000302,단대오거리역,213869.2414,438055.4017,100,Dandae-ogeori Station,20161020174734
205000305,상대원3동지구대,214593.4103,437430.4213,100,Sangdaewon 3-dong Police Precint,20210308000000
205000307,중원초등학교정문,214619.8712,437266.2636,100,Joongwon Elementary School Main Gate,20210308000000
205000309,공영주차장앞,214618.1975,437085.2249,100,Public Parking Lot,20210308000000
205000311,다솜유치원앞,214616.4761,436891.7878,100,Dasom Kintergarten,20210308000000
205000313,단남아파트,214059.8517,437804.7686,100,Dannam Apartment ,20161020174734
224000969,은계센트럴타운.브리즈힐,182478.7433,437529.7798,100,Eungye Central Town / Breeze Hill Apartment,20190807145719
224000971,연희아파트,180882.5545,437329.7609,100,Yeonhui Apartment ,20161020174734
224000972,연희아파트,180877.0362,437321.847,100,Yeonhui Apartment ,20161020174734
224000974,영남아파트,181451.9294,438693.2393,100,Youngnam Apartment,20161020174734
224000977,신천역.시흥전화국,180986.6771,437295.0216,100,Sincheon Station / KT Siheung ,20180518144500
224000978,시화터미널,176549.9738,426774.2613,10,Sihwa Terminal ,20190701110230
224000980,부흥운수종점,181509.7701,437531.0313,100,Buheung Bus Terminal ,20150106000000
224000983,중앙산부인과.신천연합병원,181431.9179,438394.3191,100,Joongang OB&GY and Pediatrics / Sinchon Union Hospital ,20130312000000
224000985,대야오거리,181242.5416,438494.2928,100,Daeya Ogeori,20130312000000
224000987,오빌식품,180917.6953,439666.5589,100,Ophir Food,20170627093920
203000263,광교초등학교.광교홍재도서관,204127.144,422431.1622,1100,Gwanggyo Elementary School / Gwanggyo Hongjae Library,20200303000000
203000266,광교중앙역.광교고등학교,204327.7002,420927.2584,1100,Gwanggyo Jungang Station / Gwanggyo High School,20160212184802
203000269,[폐지]광교중앙역.신풍초등학교,204704.7213,420526.9208,0,Gwanggyo Jungang Station / Shinpoong Elementary School,20220902000000
203000272,산의초등학교.래미안광교,205240.905,420975.0567,1100,Sanui Elementary School. Raemian Gwanggyo Apartment ,20210308000000
209000314,평촌공업고등학교,196582.6217,430222.1177,100,Pyeongchon Technical High Sc,20220620000000
209000316,덕현초등학교,196530.1325,430344.2687,100,Deokhyeon Elementary School,20220620000000
209000319,일심교회.평촌트루엘파크,196452.4342,430564.7927,100,Ilsim Church,20220620000000
209000320,H마트,196482.0209,430454.4701,100,H Mart,20220620000000
209000322,덕현초등학교,196567.4917,430297.0765,100,Deokhyeon Elementary School,20220620000000
209000323,신기중학교,196399.45,430686.8159,100,Hogye Middle School,20220620000000
209000325,럭키아파트,195780.2374,430563.3719,100,Lucky Apartment,20220620000000
209000329,호계성당입구,195886.0816,430163.7338,100,Hogye Catholic Church,20220620000000
209000331,LG연구소정문,195868.9141,429989.9127,100,LG R&D Center Main Gate,20220620000000
209000334,평촌도서관,196245.2966,432587.2599,100,Pyeongchon Library ,20161020174734
209000335,진흥아파트정문,193773.5663,432865.9177,100,Jinheung Apartment Main Gate,20161020174734
209000338,안양임곡휴먼시아.평촌자이아이파크,193794.4647,433179.4473,100,Anyang Imgok Humansia. Pyeongchon Xi I-Park Apartment,20220317000000
209000339,대림대학교,193810.4681,433334.02,100,Daelim University,20220317000000
209000341,[폐지],193957.0251,433488.2958,100,Yangseong Church,20220103000000
209000349,안양교육지원청,196351.6692,432636.3343,100,Anyang District Office of Education Support,20161020174734
209000351,법원.검찰청,196612.8586,432747.9367,100,Court / Public Prosecutor's Office,20161020174734
209000353,럭키아파트,195768.1093,430512.7029,100,Lucky Apartment,20220620000000
209000354,수촌마을,196075.5028,433742.2026,100,Suchon Maeul,20161020174734
209000356,성원아파트입구,195745.4617,433760.9746,100,Sungwon Apartment,20161020174734
209000358,성원아파트입구,195899.1485,433520.3644,100,Sungwon Apartment,20161020174734
222000521,성호.극동아파트입구,217345.4673,466779.0655,1000,Sungho / Kukdong Apartment,20220525000000
222000523,연평리입구.중포마을,216257.5762,467418.4397,1100,Yeonpyeong-ri / Jungpo Maeul ,20150311143609
222000526,봉현마을.광동중고등학교,215727.6793,468155.7108,1001,Bonghyeon Maeul / Kwangdong Middle & High School,20150311143654
222000528,진접농협,216119.9848,468574.5177,1100,Jinjeop Nonghyup,20140325112334
222000530,금곡리입구.신동아아파트,216665,469031,1100,Geumgok-ri / SinDongAh Apartment  ,20131226152254
222000533,진접파출소.제일약국,216237.0141,468655.7683,1100,Jinjeop Police Station / Jeil Pharmacy,20211221000000
222000536,풍양초등학교,214285.7462,466611.0003,1000,Poongyang Elementary School,20140422162300
222000537,대궐터.내각리,214356.8195,466812.8036,1000,Daegwalteo / Naegak-ri,20131226152629
222000538,내각농협,214504.4061,466905.0195,1011,Naegak Nonghyup ,20181029162519
222000540,대궐터아파트.내각농협,214464.7995,466880.2931,1001,DaegwalteoApartment / Naegak-ri Nonghyup,20131226152817
222000542,풍양초등학교,214276.1617,466560.0719,1000,Poongyang Elementary School,20131226153243
222000544,전도치마을,213748.9894,464182.7141,1100,Jeondochi Maeul ,20131226153320
222000545,메주골,218147.9049,469742.856,1000,Mejugol,20170620100427
222000547,동촌마을,214250.8119,465228.3631,1100,Dongchon Maeul,20140325132922
222000550,정광산호아파트.원일아파트,216901.4203,469410.4346,1111,Jeonggwang Sanho Apartment / Wonil Apartment,20220922000000
224001018,기계유통단지건너편,172342.5013,425456.1803,1000,Machine Distribution Complex,20230419000000
224001019,명칭예정지,172706.8924,425326.1761,1000,명칭예정지,20230419000000
224000249,동아레이저,174392,427193,1000,DongA Laser,20140205153928
224000250,삼립식품,174721,426937,1000,Samlip General Food,20140205153947
224000251,하엠,174972.8963,426742.1239,1000,Haem,20140205154110
224000252,세진,175229,426545,1000,Sejin,20140205154129
224000253,유통상가,175607.6162,426248.0466,1000,Distribution Complex ,20140205154603
224000254,[미지정]KT.우체국.소방서,176132.2197,425839.087,0,,20191107000000
224000255,서진클러치,176492,425562,1000,Seojin Clutch,20140205160017
224000256,코포모,176747.0234,425418.373,1000,Kofomo,20221209000000
222001173,창현삼거리,227707.6181,459489.9764,1000,Changhyeon Samgeori,20200305000000
222001175,대운식당앞,227800.3751,459653.6587,1000,Daeun Restaurant,20200305000000
222001176,대운식당앞,227801.9034,459662.0197,1000,Daeun Restaurant,20200305000000
222001178,달기리,228148.4247,459618.8977,1000,Dalgi-ri,20200305000000
222001180,창현2리마을회관앞,228265.3741,459439.8628,1000,Changhyeon 2-ri Community Center,20200305000000
222001182,대원정사입구,228429.0492,459155.5379,1000,Daewonjeongsa,20200305000000
222001184,한신컨테이너,228967.8522,459099.8851,1000,Hanshin Container,20200305000000
222001186,금남2리입구,229570.9159,459087.3994,1000,Geumnam 2-ri,20200305000000
222001187,금남2리입구,229568.4913,459093.3011,1000,Geumnam 2-ri,20200305000000
222001189,차산1리,226617.1778,458521.7624,1000,Chasan 1-ri,20201224000000
222001190,차산1리,226620.1025,458533.341,1000,Chasan 1-ri,20201224000000
222001192,신촌.축동마을,226672.2988,458339.5795,1000,Sinchon / Chukdong Maeul,20201224000000
222001194,청솔마을입구,226700.1668,458005.1068,1000,Cheongsol Maeul,20220525000000
222001196,차산2리마을회관,226689.5845,457856.1219,1000,Chasan 2-ri Community Center,20201224000000
222001198,한림슈퍼앞,224860.0209,461730.2584,0,Hallim Supermarket ,20090224000000
222001200,천마초교,224561.3444,461635.2425,1000,Cheonma Elementary School,20180822142615
222001202,편한마트앞,224442.3182,461658.2205,1000,Pyeonhan Mart,20180822143105
222001204,스키장입구사거리,224165.8359,461580.5722,1000,Ski Slope Sageori ,20180822143222
223000286,등기소,205133.7435,406284.3275,0,Registry Office,20121203000000
222001393,에어벤트,218801.3611,471606.8789,1000,Air Vent,20200324000000
222001395,세븐일레븐,219080.298,471800.2027,1000,Seven Eleven ,20200324000000
222001396,휴먼시아2단지.더힐포레,213829.3119,455661.5927,1000,Humansia Apartment 2-danji. The Hill Foret Apartment ,20221110000000
222001397,갈을마을,216624.5684,461398.6418,1000,Galeul Maeul ,20190122133850
222001399,검단마을입구,218522.253,471428.4522,1000,Geomdan Maeul,20121005000000
222001404,소소가든,211445.8747,470582.8795,1000,Soso Garden,20190626114956
222001405,비루개마을,211127.8048,470831.8624,1000,Birugae Maeul,20190626131037
222001408,몽다리,228545.273,452159.8126,1000,Mongdari Bridge,20150304134724
224000989,예비군훈련장,180831.2085,440193.2017,100,Reserve Force Training Site,20130312000000
224000991,세븐힐빌리지,180849.7414,440472.7394,100,Seven Hill Village,20170627094032
224000993,버들캠프장,180674.1938,440903.6289,100,Beodeul Camping Zone,20130312000000
224000995,약수터고개,180727.2185,441058.5844,100,Yaksuteo-gogae,20130312000000
224000997,이지더원,174688.1496,428674.9539,1000,EG the One Apartment,20190808171243
224000999,한울공원,174504.469,429438.2687,1000,Hanul Park,20211119000000
224001001,한라비발디1차,174338.7405,428979.9237,1000,Halla Vivaldi Apartment 1-cha,20170330110117
224001002,한라비발디2차,174889.6868,428965.8363,1000,Halla Vivaldi Apartment 2-cha,20230612000000
224001005,한라비발디3차,174861.1991,428904.7438,1000,Halla Vivaldi Apartment 3-cha,20230612000000
